Park,Name,ShortName,Region,State,Year,Month,Date,Camping Type,Campers
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,4,Apr 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,4,Apr 1 2018,Backcountry,419
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,5,May 1 2018,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,5,May 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,5,May 1 2018,Backcountry,400
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,6,Jun 1 2018,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,6,Jun 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,6,Jun 1 2018,Backcountry,256
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,7,Jul 1 2018,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,7,Jul 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,7,Jul 1 2018,Backcountry,302
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,8,Aug 1 2018,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,8,Aug 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,8,Aug 1 2018,Backcountry,320
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,9,Sep 1 2018,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,9,Sep 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,9,Sep 1 2018,Backcountry,413
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,10,Oct 1 2018,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,10,Oct 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,10,Oct 1 2018,Backcountry,490
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,11,Nov 1 2018,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,11,Nov 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,11,Nov 1 2018,Backcountry,321
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,12,Dec 1 2018,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,12,Dec 1 2018,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2018,12,Dec 1 2018,Backcountry,103
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,1,Jan 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,1,Jan 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,1,Jan 1 2019,Backcountry,3
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,2,Feb 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,2,Feb 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,2,Feb 1 2019,Backcountry,172
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,3,Mar 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,3,Mar 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,3,Mar 1 2019,Backcountry,548
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,4,Apr 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,4,Apr 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,4,Apr 1 2019,Backcountry,413
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,5,May 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,5,May 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,5,May 1 2019,Backcountry,567
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,6,Jun 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,6,Jun 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,6,Jun 1 2019,Backcountry,440
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,7,Jul 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,7,Jul 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,7,Jul 1 2019,Backcountry,489
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,8,Aug 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,8,Aug 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,8,Aug 1 2019,Backcountry,310
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,9,Sep 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,9,Sep 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,9,Sep 1 2019,Backcountry,338
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,10,Oct 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,10,Oct 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,10,Oct 1 2019,Backcountry,403
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,11,Nov 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,11,Nov 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,11,Nov 1 2019,Backcountry,311
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,12,Dec 1 2019,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,12,Dec 1 2019,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2019,12,Dec 1 2019,Backcountry,249
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,1,Jan 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,1,Jan 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,1,Jan 1 2020,Backcountry,271
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,2,Feb 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,2,Feb 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,2,Feb 1 2020,Backcountry,260
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,3,Mar 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,3,Mar 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,3,Mar 1 2020,Backcountry,277
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,4,Apr 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,4,Apr 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,4,Apr 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,5,May 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,5,May 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,5,May 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,6,Jun 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,6,Jun 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,6,Jun 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,7,Jul 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,7,Jul 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,7,Jul 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,8,Aug 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,8,Aug 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,8,Aug 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,9,Sep 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,9,Sep 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,9,Sep 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,10,Oct 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,10,Oct 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,10,Oct 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,11,Nov 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,11,Nov 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,11,Nov 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,12,Dec 1 2020,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,12,Dec 1 2020,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2020,12,Dec 1 2020,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,1,Jan 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,1,Jan 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,1,Jan 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,2,Feb 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,2,Feb 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,2,Feb 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,3,Mar 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,3,Mar 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,3,Mar 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,4,Apr 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,4,Apr 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,4,Apr 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,5,May 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,5,May 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,5,May 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,6,Jun 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,6,Jun 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,6,Jun 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,7,Jul 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,7,Jul 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,7,Jul 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,8,Aug 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,8,Aug 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,8,Aug 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,9,Sep 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,9,Sep 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,9,Sep 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,10,Oct 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,10,Oct 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,10,Oct 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,11,Nov 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,11,Nov 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,11,Nov 1 2021,Backcountry,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,12,Dec 1 2021,Tent,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,12,Dec 1 2021,RV,0
White Sands NP,White Sands National Park,White Sands,Intermountain,New Mexico,2021,12,Dec 1 2021,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,1,Jan 1 2012,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,1,Jan 1 2012,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,1,Jan 1 2012,Backcountry,1
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,2,Feb 1 2012,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,2,Feb 1 2012,RV,8
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,2,Feb 1 2012,Backcountry,3
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,3,Mar 1 2012,Tent,27
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,3,Mar 1 2012,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,3,Mar 1 2012,Backcountry,3
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,4,Apr 1 2012,Tent,38
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,4,Apr 1 2012,RV,85
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,4,Apr 1 2012,Backcountry,4
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,5,May 1 2012,Tent,290
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,5,May 1 2012,RV,335
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,5,May 1 2012,Backcountry,63
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,6,Jun 1 2012,Tent,880
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,6,Jun 1 2012,RV,678
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,6,Jun 1 2012,Backcountry,37
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,7,Jul 1 2012,Tent,908
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,7,Jul 1 2012,RV,372
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,7,Jul 1 2012,Backcountry,28
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,8,Aug 1 2012,Tent,852
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,8,Aug 1 2012,RV,540
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,8,Aug 1 2012,Backcountry,87
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,9,Sep 1 2012,Tent,520
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,9,Sep 1 2012,RV,652
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,9,Sep 1 2012,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,10,Oct 1 2012,Tent,70
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,10,Oct 1 2012,RV,78
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,10,Oct 1 2012,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,11,Nov 1 2012,Tent,14
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,11,Nov 1 2012,RV,8
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,11,Nov 1 2012,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,12,Dec 1 2012,Tent,2
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,12,Dec 1 2012,RV,2
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2012,12,Dec 1 2012,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,1,Jan 1 2013,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,1,Jan 1 2013,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,1,Jan 1 2013,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,2,Feb 1 2013,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,2,Feb 1 2013,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,2,Feb 1 2013,Backcountry,2
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,3,Mar 1 2013,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,3,Mar 1 2013,RV,2
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,3,Mar 1 2013,Backcountry,8
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,4,Apr 1 2013,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,4,Apr 1 2013,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,4,Apr 1 2013,Backcountry,14
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,5,May 1 2013,Tent,70
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,5,May 1 2013,RV,142
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,5,May 1 2013,Backcountry,30
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,6,Jun 1 2013,Tent,1298
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,6,Jun 1 2013,RV,1178
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,6,Jun 1 2013,Backcountry,35
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,7,Jul 1 2013,Tent,1562
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,7,Jul 1 2013,RV,888
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,7,Jul 1 2013,Backcountry,66
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,8,Aug 1 2013,Tent,1892
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,8,Aug 1 2013,RV,1030
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,8,Aug 1 2013,Backcountry,32
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,9,Sep 1 2013,Tent,1005
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,9,Sep 1 2013,RV,1350
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,9,Sep 1 2013,Backcountry,28
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,10,Oct 1 2013,Tent,29
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,10,Oct 1 2013,RV,22
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,10,Oct 1 2013,Backcountry,2
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,11,Nov 1 2013,Tent,7
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,11,Nov 1 2013,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,11,Nov 1 2013,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,12,Dec 1 2013,Tent,3
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,12,Dec 1 2013,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2013,12,Dec 1 2013,Backcountry,2
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,1,Jan 1 2014,Tent,5
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,1,Jan 1 2014,RV,3
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,1,Jan 1 2014,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,2,Feb 1 2014,Tent,2
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,2,Feb 1 2014,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,2,Feb 1 2014,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,3,Mar 1 2014,Tent,15
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,3,Mar 1 2014,RV,15
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,3,Mar 1 2014,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,4,Apr 1 2014,Tent,28
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,4,Apr 1 2014,RV,68
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,4,Apr 1 2014,Backcountry,14
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,5,May 1 2014,Tent,250
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,5,May 1 2014,RV,238
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,5,May 1 2014,Backcountry,39
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,6,Jun 1 2014,Tent,665
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,6,Jun 1 2014,RV,695
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,6,Jun 1 2014,Backcountry,28
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,7,Jul 1 2014,Tent,1100
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,7,Jul 1 2014,RV,1048
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,7,Jul 1 2014,Backcountry,50
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,8,Aug 1 2014,Tent,955
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,8,Aug 1 2014,RV,932
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,8,Aug 1 2014,Backcountry,36
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,9,Sep 1 2014,Tent,642
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,9,Sep 1 2014,RV,1450
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,9,Sep 1 2014,Backcountry,34
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,10,Oct 1 2014,Tent,128
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,10,Oct 1 2014,RV,262
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,10,Oct 1 2014,Backcountry,16
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,11,Nov 1 2014,Tent,24
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,11,Nov 1 2014,RV,3
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,11,Nov 1 2014,Backcountry,3
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,12,Dec 1 2014,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,12,Dec 1 2014,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2014,12,Dec 1 2014,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,1,Jan 1 2015,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,1,Jan 1 2015,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,1,Jan 1 2015,Backcountry,1
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,2,Feb 1 2015,Tent,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,2,Feb 1 2015,RV,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,2,Feb 1 2015,Backcountry,0
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,3,Mar 1 2015,Tent,44
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,3,Mar 1 2015,RV,19
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,3,Mar 1 2015,Backcountry,5
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,4,Apr 1 2015,Tent,55
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,4,Apr 1 2015,RV,75
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,4,Apr 1 2015,Backcountry,5
Wind Cave NP,Wind Cave National Park,Wind Cave,Midwest,South Dakota,2015,5,May 1 2015,Tent,292
